SDS/TOPUP|NAMA OUTLET|NOMER MKIOS|ALAMAT|KECAMATAN|MEMBER|SD
|Raka Cikedung|81312244428|Desa amis rt 001 rw 001|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|GUNS FOTO PRINTING JTB|81312217776|Larang jambe Rt 05 Rw 02|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Ijal Cell cantigi|81312470008|ds panyingkiran kidul blok balaidesa|cantigi|SF NOVAL IDM|SD-INDRAMAYU-27[628122283637]
|Fitri Bangodua|81312217772|Blok Grojogan rt 001 rw 004 Karanggetas|Bangodua|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Gibran 3 kertasemaya|81312319996|Jln raya pasar tulungagung rt 004 rw 001|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|mafaza jatibarang|81312455506|Desa cibereng|Terisi|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|NAORA CELL PTL|81312437770|BLOK KAMPLONG RT/RW 07/03 DESA DRUNTEN|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-27[628122283637]
|BAGAS CELL|81313360601|BLOK KRASAK RT/RW 02/01 DESA SIDA MULYA|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-27[628122283637]
|TOP 2 Jatibarang|81312322286|JL Raya Karang Turi Desa Rajasinga Kec t|Jatibarang|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|UMI CELL PTL|81312455531|DS. SUMBER MULYA RT/RW 012/ 06|ANJATAN|SF Andre PTR|SD-INDRAMAYU-27[628122283637]
|B-NET CELL PTL|81312216663|DS. SUMBER MULYA RT/RW 012/ 06|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-27[628122283637]
|Khotib cell kedokanbunder|81394406038|blok cameti Rt 02 Rw 06 kedokanbunder|Kedokanbunder|Sf Naudy Idm|SD-INDRAMAYU-27[628122283637]
|Solusi Pulsa 3|81312459996|||SF ADAM IDM|SD-INDRAMAYU-27[628122283637]
|TDC JATIBARANG|81394406156|JL MAYOR DASUKI NO 131 JATIBARANG|Jatibarang|PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|Aulia Sliyeg|81394406016|Blik Mangir Rt 003 Rw 005 |Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Petran Sliyeg|81394406015|Desa Majasari Blok Maja 1 Rt 003 Rw 001|sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Rehan Jtb|81394406022|Jln raya pipisan kedokan agung rt 04 rw |Kedokan Bunder|Sf Naudy Idm|SD-INDRAMAYU-27[628122283637]
|Barokah lelea|81394406013|blok limbangan rt 13 rw 3 kel pengauban|lelea|PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|Dea Sliyeg|81394406012|Desa Tugu Blok Bojong rt 035 rw 008 |sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Bungah Cell pasekan|81220831484|JLN PANTAISONG TENGAH RT/RW 02/02|PASEKAN|SF Ferri IDM|SD-INDRAMAYU-27[628122283637]
|Nanda Cell idm2|81220831467|DS BOJONGSARI BLOK BUNGKUL SELATAN|INDRAMAYU 2|SF NURWENDI IDM|SD-INDRAMAYU-27[628122283637]
|DD Jtb|81394406036|blok badak rt 18 rw 01|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|Tosa Cell pasekan|81220831470|DS PABEAN ILIR BLOK KALI CILIK|PASEKAN|SF Ferri IDM|SD-INDRAMAYU-27[628122283637]
|Nindi Cell pasekan|81220831510|DS PAGIRIKAN |PASEKAN|SF Ferri IDM|SD-INDRAMAYU-27[628122283637]
|Bocil losarang|81394406021|Cilogog Rt 011 Rw 002 kel Rajaingan|Losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|Nadi losarang|81394406023|krimun Rt 002 Rw 001 kel kerimun|Losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|Seven Jatibarang|81394406035|Jl Mayor dasuki rt 09 rw 01|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|Okta Bangodua|81394406037|Desa karanggetas rt 01 rw 04|Bangodua|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|OM Cell cantigi|81220831611|DS CANTIGI KULON BLOK KIDUL|CANTIGI|SF NOVAL IDM|SD-INDRAMAYU-27[628122283637]
|Global pulsa lelea|81394406031|Blok E Rt 014 Rw 005 kel Nunuk|lelea|SF Sugeng Jtb|SD-INDRAMAYU-27[628122283637]
|BMR RUSYANTO PTR|81220831627|JL.RAYA PATROL BLOK TIBEN|PATROL|system owner|SD-INDRAMAYU-27[628122283637]
|BMR Andi PTR|81220831548|||system owner|SD-INDRAMAYU-27[628122283637]
|Arjuna Cell 2 lohbener|81220831686|DS KIAJARAN WETAN RT/RW 02/01|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-27[628122283637]
|Indrie cell|81220831740|blok kertasemaya rt 17 rw 05|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Saman Cell junti|81220831572|DS JUNTIKEBON RT/RW 003/007|JUNTINYUAT|SF HERI IDM|SD-INDRAMAYU-27[628122283637]
|Bismillah Cell Jatibarang|81220831798|Jl Pilang sari jatibarang baru|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|Mola Cell krangkeng|81220831656|DS SRENGSENG BLOK RAKSA BUMI|KRANGKENG|SF ADAM IDM|SD-INDRAMAYU-27[628122283637]
|Chie chie|81220831796|blok masjid tulungagungrt 01 rw 03|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Toko Yusup Jatibarang|81220831780|Blok berok rt 002 rw 003 lohbener|jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|NAELLA CELL PTL|81220831588|DUSUN KARANGANYAR DESA KEBHONDANAS KEC. |SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-27[628122283637]
|kadafi cell Jtb|81220831430|blok perbatasan sudikkampiran rt 03 rw 0|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Farhan Cell lohbener|81220831667|DS PLUMBON PULO RT/RW 019/007|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-27[628122283637]
|Rizki Cell idm 1|81220831573|JLN PASAREAN PASAR BARU|INDRAMAYU 1|SF NURWENDI IDM|SD-INDRAMAYU-27[628122283637]
|NOK IMEH CELL|81220831474|BLOK BALORAN RT/RW 001/004 DESA ARJASARI|PATROL|SF Tasedi PTR|SD-INDRAMAYU-27[628122283637]
|ANIN CELL PTL|81220831639|DESA SUMURADEM RT/RW 001/003|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-27[628122283637]
|Yani Cell balongan|81220831664|DS SUDIMAMPIR LOR BLOK SANA|BALONGAN|SF HERI IDM|SD-INDRAMAYU-27[628122283637]
|AONS Losarang|81220831459|Rt 003 Rw 001 kel muntur|losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|Palupi bangodua|81220831440|Blok lapangan Rt 02 Rw 01|bangodua|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Nabil Lelea|81220831503|Desa Telagasari blok takop|Lelea|SF Sugeng Jtb|SD-INDRAMAYU-27[628122283637]
|Hidayah Cell idm 2|81220831665|DS PLUMBON BLOK BOJONG RT/RW 013/005|INDRAMAYU 2|SF NURWENDI IDM|SD-INDRAMAYU-27[628122283637]
|Cibereng Terisi|81220229979|Blok Cibereng 01 Ds.Cibereng|Terisi|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|BL CELL PTL |81220831458|DESA SUKAHAJI RT/RW 001/002|PATROL|SF Tasedi PTR|SD-INDRAMAYU-27[628122283637]
|Diana Lelea|81220831455|Blok Asem Ds Tempel Kulon|Lelea|SF Sugeng Jtb|SD-INDRAMAYU-27[628122283637]
|Gardu Cell idm 1|81220831695|JLN KAPTEN ARYA GG 30|INDRAMAYU 1|SF NURWENDI IDM|SD-INDRAMAYU-27[628122283637]
|Hakim Sliyeg|81220831803|Desa Tugu Blok Ketok Rt 005 Rw 001 |sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|CMR Dewi P JTB|81312319994|Desa Tugu Blok Ketok Rt 005 Rw 001 |INDRAMAYU|PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|Akis Cikedung|81220831793|Desa Cikedung rt 03 rw 06|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|Yanto2 cell|81220831799|Jl raya cadangpinggan|widasari|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|ZA'I CELL PTL|81220831531|DESA ARJASARI RT/RW 06/03|ANJATAN|SF Andre PTR|SD-INDRAMAYU-27[628122283637]
|RUNATA CELL PTL|81220831575|DESA TEGAL TAMAN RT/RW 004/001|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-27[628122283637]
|DAMAR CELL PTL|81220831574|DUSUN KARANG NUNUK DESA SUKRAWETAN RT/RW|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-27[628122283637]
|NUr Jatibarang|81220831771|Jl raya gunungsar|widasari|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Andri Jatibarang|81220831788|blok karang baru timur ds lohbener|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|Asraf Tukdana|81220831794|Sukaperna Rt 012 Rw 005 |Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Ghaza cell|81220831466|Desa jsmbe rt 07 rw 02|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|TIKA CELL PTL|81220831457|BLOK PILANG RT/RW 02/01 DESA BALAREJA|GANTAR|SF Rumli PTR|SD-INDRAMAYU-27[628122283637]
|AZIS CELL PTL|81220831550|BLOK GANTAR 2 RT/RW 001/012 DESA GANTAR|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-27[628122283637]
|HIDAYAH CELL PTL|81220831576|BLOK TIRTA MULYA RT/RW 001/001 DESA MARG|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-27[628122283637]
|KOMET PONSEL|81220831454|DUSUN PATROL RT/RW 004/007 DESA PATROL|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-27[628122283637]
|QALBY CELL PTL|81220831619|BABAKANJATI RT/RW 002/001 DESA MEKAJSTI|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-27[628122283637]
|Puss cell|81220831785|Jl raya widasari |widasari|Sf Wasdirah Jtbxx|SD-INDRAMAYU-27[628122283637]
|TACHY CELL|81220831517|BLOK RANCAMAUNG 11 RT/RW 013/005 DESA IL|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-27[628122283637]
|Maya Losarang|81220831607|Desa Ranjeng Rt 009 Rw 002 |losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|Nadia Cikedung|81220831451|Desa Jambak Blok IV Rt 003 Rw 013 Kelura|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|Seto Cikedung|81220831749|Desa Jambak Blok II Rt 005 Rw 013 Kelura|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|NUQUA 2 CELL PTL|81220831624|DESA DRUNTEN WETAN RT/RW 09/05|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-27[628122283637]
|ROSA CELL PTL|81220831625|DESA CILET RT/RW 03/07|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-27[628122283637]
|BTN Jatibarang|81220831763|JL. Mayor Dasuki RT.24/03|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|Magas Sliyeg|81220831439|Desa Tugu Blok Kuang Rt.20/03|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Rusmin Jatibarang|81220831781|desa Tulungagung rt 07  rw 02|kertasemaya|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|LAYEN TZE cell ptl|81220831460|DUSUN TENGAH RT/RW 004/004 DESA SUKAHAJI|PATROL|SF Tasedi PTR|SD-INDRAMAYU-27[628122283637]
|Alif Jatibarang|81220831778|blok rajasinga ds rajasinga|Terisi|Sf Rahmat Jtb|SD-INDRAMAYU-27[628122283637]
|BATARA CELL PTL|81220831562|SUMURADEM TIMUR|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-27[628122283637]
|JIJI cell|81220831743|Desa sukaperna rt 04 rw 14|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Gandi Losarang|81220831790|Desa Ranjeng Rt.02/01|Losari|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|BLUE CELL PTL|81220831486|DUSUN CONDONG RT/RW 001/001 DESA CILANDA|ANJATAN|SF Andre PTR|SD-INDRAMAYU-27[628122283637]
|RUDI CELL PTL|81220831485|BLOK MUNGUK RT/RW 07/02 DESA TEMIYANG SA|KROYA|SF Bayu PTR|SD-INDRAMAYU-27[628122283637]
|TUTU CELL PTL|81220831452|BLOK PRAPATAN RT/RW 02/01 DESA KROYA|KROYA|SF Bayu PTR|SD-INDRAMAYU-27[628122283637]
|IKFA CELL PTL|81220831453|DUSUN BUNDER RT/RW 006/001 DESA PATROL|PATROL|SF Tasedi PTR|SD-INDRAMAYU-27[628122283637]
|Q 2 CELL|81220831596|BLOK SUMBON RT/RW 005/002 DESA SUMBON|KROYA|SF Bayu PTR|SD-INDRAMAYU-27[628122283637]
|KINA CELL PTL|81220831641|BLOK JURANG PERENG RT/RW 001/001 DESA SU|KROYA|SF Bayu PTR|SD-INDRAMAYU-27[628122283637]
|ASHAR CELL PTL|81220831512|BLOK KANEM RT/RW 011/003 DESA CIPEDANG|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-27[628122283637]
|Niah Cell Losarang|81220831751|Muntur Rt 003 Rw 001 Kel Muntur|Losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|MULIA CELL PTL|81220831508|DUSUN TIPAR RT/RW 002/005 DESA WIRAKANAN|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-27[628122283637]
|Rifat Cell idm2|81220831478|PERUM GRIYA ASRI 1 |INDRAMAYU 2|SF Ferri IDM|SD-INDRAMAYU-27[628122283637]
|TL Tresnayadi PTR|82217530593|||PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|CMR Sumanta JTB|81312319992|||PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|CMR Rajin JTB|81312260002|||PUSAT INDRAMAYU|SD-INDRAMAYU-27[628122283637]
|BMR Tauhid PTR|81220831537|||system owner|SD-INDRAMAYU-27[628122283637]
|Cahaya Cell Kertasmaya|81394406045|Blok secang jengkok rt 004 rw 001|Jatibarang|Sf Amrin Jtb|SD-INDRAMAYU-27[628122283637]
|Azam Cell Losarang|81221065752|Ujung Aris Rt 09 Rw 03|Losarang|Sf Imam Jtb|SD-INDRAMAYU-27[628122283637]
|Dimas Cell Sliyeg|81220831449|Desa tambi lor blok resia rt 03 rw 01|Sliyeg|Sf Samsuri Jtb|SD-INDRAMAYU-27[628122283637]
|Mario Cell JTB|81221065737|Bondan Rt 02 Rw 04|SUKAGUMIWANG|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Diana Jaya Cell|81312442224|Sukadana Rt 01 Rw 03 Tukdana|Tukdana|Sf Wasdirah Jtb|SD-INDRAMAYU-27[628122283637]
|Anis 2 Cell Widasari|81312318887|Jl raya widasari rt 12 rw 06|Widasari|SF Sugeng Jtb|SD-INDRAMAYU-27[628122283637]
|Fan Cell|81321219663|DS DADAP RT/RW 02/02|JUNTINYUAT|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|Udin Cell 2|81221065777|DS JUNTINYUAT RT/RW 02/02|JUNTINYUAT|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|99 PHONE |82126664372|BLOK SUKAMELANG|KROYA|SF Bayu PTR|SD-INDRAMAYU-28[628112266521]
|RAJA 2 CELL|82115040892|JL. KAYU MANIS II BARU NO.26 KAYU PUTIH|HAURGEULIS|SF Bayu PTR|SD-INDRAMAYU-28[628112266521]
|ACEP CELL|82115040918|KP.BABAKAN JATI DS MEKARJATI|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-28[628112266521]
|YOGI CELL/APRIL CELL|81221065826|DS. CILEGEH BLOK REL KERETA KEL CILEGEH-|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-28[628112266521]
|SOBAT CELL|81221065834|SUMBERMULYA KEL SUMBERMULYA-45264|HAURGEULIS|SF Jeni PTR|SD-INDRAMAYU-28[628112266521]
|LALA CELL|82119593676|JL.SUKRA RT/RW 03/01|SUKRA|SF Abdurohman PTR|SD-INDRAMAYU-28[628112266521]
|SEMOGA JAYA CELL]|82119594829|DUSUN WANGUK LOR KEDUNGWUNGU|ANJATAN|SF Andre PTR|SD-INDRAMAYU-28[628112266521]
|SINAR CELL 2|82119594862|JLN.RAYA KOPYAH|ANJATAN|SF Andre PTR|SD-INDRAMAYU-28[628112266521]
|IRNA CELL|82119594603|JLN.RAYA KOPYAH KEL KOPYAH-45256|ANJATAN|SF Andre PTR|SD-INDRAMAYU-28[628112266521]
|ANI CELL|81320548310|BLOK TULANG KACANG BONGAS|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-28[628112266521]
|ON AIR CELL|81320548013|BLOK BABAKAN BONGAS|BONGAS|SF Sudoyo PTR|SD-INDRAMAYU-28[628112266521]
|Rina Cell|81221065959|DS TUGU RT/RW 015/008|LELEA|SF Sugeng Jtb|SD-INDRAMAYU-28[628112266521]
|Rohman Cell|81221065883|DS NUNUK RT/RW 02/01|LELEA|SF Sugeng Jtb|SD-INDRAMAYU-28[628112266521]
|Yahya Cell|81221065877|DS. TUNGGUL  PAYUNG RT/RW 04/05|LELEA|SF Sugeng Jtb|SD-INDRAMAYU-28[628112266521]
|PRAM CELL 2|81321222052|DS. PAREAN GIRANG|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-28[628112266521]
|BINTANG CELL|81221065851|DS. KARANGANYAR KEL DS. KARANGANYAR-4521|KANDANGHAUR|SF Tasikin PTR|SD-INDRAMAYU-28[628112266521]
|ONAY CELL|81224939038|BLOK BOJONG|INDRAMAYU 2|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|FARID CELL|81221065848|GANTAR KEL GANTAR|GANTAR|SF Rumli PTR|SD-INDRAMAYU-28[628112266521]
|NOVI CELL|81221065847|BANTAR WARU KEL BANTAR WARU-45264|GANTAR|SF Rumli PTR|SD-INDRAMAYU-28[628112266521]
|NABILA CELL|81221065800|BLOK. KIARAKURUNG RT/RW.008/004 DS. SITU|GANTAR|SF Rumli PTR|SD-INDRAMAYU-28[628112266521]
|IQBAL CELL 2|82115388866|DS KARANGAMPEL GG 4|KARANGAMPEL|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|Pinke Cell|81221065992|JLN DAMPU AWANG RT/RW 05/05|KARANGAMPEL|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|Sahabat Cell|81221065997|DS TANJUNG PURA BLOK SIWARAN RT/RW 09/05|KARANGAMPEL|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|AMS CELL|82115379887|DS KRANGKENG GG 3|KRANGKENG|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|GLOBALTELEMEDIA CELL|82115035308|DS KRANGKENG|KRANGKENG|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|SANDY CELL|81321515212|DS KAPRINGAN BLOK. TELAGA|KRANGKENG|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|FERRY CELL|82126590609|DS TERUSAN|SINDANG|SF TASMURIH IDM|SD-INDRAMAYU-28[628112266521]
|Shafta Cell|82119587490|PERUM GRIYA ABDI KARYA RT/RW 13/04|SINDANG|SF TASMURIH IDM|SD-INDRAMAYU-28[628112266521]
|Jessy Cell|81221065979|DS SUDIMAMPIR LOR RT/RW 12/03|BALONGAN|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|MH Cell 2|81221065999|DS SUDIMAMPIR LOR RT/RW 06/02|BALONGAN|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|Uni Cell|81221065996|DS SUDIMAMPIR LOR BLOK GEMBEL/MATRIAL KA|BALONGAN|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|IRIN CELL|82126664389|JLN.RYA TIBEN|PATROL|SF Tasedi PTR|SD-INDRAMAYU-28[628112266521]
|Meni Cell|81221065889|DS PAMAYAHAN RT/RW 005/002|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|Tiana Cell|81221066001|DS LOHBENER BLOK KARANGMALANG RT/RW 14/0|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|Widi Cell|81221065887|DS LOHBENER BLOK BOJONG RT/RW 008/002|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|ZIFA CELL|82119587560|DS CELENG BLOK. BOJONG|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|INDAH CELL |81221065849|DS. ERETAN WETAN KEL DS. ERETAN WETAN-45|GABUSWETAN|SF DEDI PTR|SD-INDRAMAYU-28[628112266521]
|Azka Cell|81221065873|DS PAGIRIKAN BLOK PECANTILAN RT/RW 19/07|PASEKAN|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|DECHA CELL|81221944860|DS MARGADADI|INDRAMAYU 3|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|Fifie Cell|81221065878|BTN PAOMAN ASRI JLN MAHONI NO 5 RT/RW 05|INDRAMAYU 3|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|NUR CELL|81320551743|DS KARANGANYAR ILIR|PASEKAN|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|Rehan Cell|82119597200|JLN RAYA MATARAM|INDRAMAYU 3|SF Ferri IDM|SD-INDRAMAYU-28[628112266521]
|Salwa Cell 2|81221065966|JLN CENGKIR RAYA RT/RW 05/07 |INDRAMAYU 1|SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|Ago cell|81224317333|Blok jatisura rt 03 Rw 06|CIKEDUNG|Sf Rahmat Jtb|SD-INDRAMAYU-28[628112266521]
|Paiq Cell|82117105828|Blok Kramat Jati Rt 03 Rw 02|CIKEDUNG|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|Ardy 8 Cell|82119546612|Ds Tugu blok Bebas|SLIYEG|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Persib Cell|82115381188|blok Maja Tiga|SLIYEG|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Tohidin 2 Cell|81320125361|0|LOSARANG|Sf Imam Jtb|SD-INDRAMAYU-28[628112266521]
|Fatimah cell|82115381065|Blok Palem Rt 002 Rw 001|KERTASEMAYA|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Nuri Cell|81321218747|Kertasemaya|KERTASEMAYA|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|ii kaia Cell|82119587551|0|SUKAGUMIWANG|Sf Wasdirah Jtbxx|SD-INDRAMAYU-28[628112266521]
|Cah Bagus Cell|81320125709|Binariya|SUKAGUMIWANG|Sf Wasdirah Jtbxx|SD-INDRAMAYU-28[628112266521]
|Fadilah cell|82119597229|0|WIDASARI|SF Sugeng Jtb|SD-INDRAMAYU-28[628112266521]
|NK Cell|82115381056|0|WIDASARI|Sf Wasdirah Jtb|SD-INDRAMAYU-28[628112266521]
|WILWUL CELL /DEDE IR|82115243929|PUNTANG RT 009 RW 003 45253/081225868224|JATIBARANG|Sf Imam Jtb|SD-INDRAMAYU-28[628112266521]
|REZA CELL/COKRO CELL|82117105818|DESA SLAUR KEC LOHBENER|INDRAMAYU|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|DHARMA AYU CELL|81221065871|JL MATARAM RAYA BLOK 33 NO 21 KEC INDRAM||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|SGALA PULSA INDRAMAY|81221065890|JL JENDRAL SUDIRMAN NO 170 RT 04 RW 05 K||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|SGALA PULSA INDRAMAY|82218589359|JL JENDRAL SUDIRMAN NO 170 RT 04 RW 05 K||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|SGALA PULSA INDRAMAY|82218589361|JL JENDRAL SUDIRMAN NO 170 RT 04 RW 05 K||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|SGALA PULSA INDRAMAY|82218589360|JL JENDRAL SUDIRMAN NO 170 RT 04 RW 05 K||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|RAMA CELL 2|82119587556|INDRAMAYU KEC INDRAMAYU 1||SF NURWENDI IDM|SD-INDRAMAYU-28[628112266521]
|Tim Cell idm 1|81214246995||indramayu|PUSAT INDRAMAYU|SD-INDRAMAYU-28[628112266521]
|Cahaya Cell karpel|81222433377|blok tegal agung rt/rw 04/03|karangampel|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|Sumber Rejeki Cell karpel|81312322293|ds pringgacala |karangampel|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|Duta Cell karpel|81312322292|ds benda rt/rw 04/01|karangampel|SF ADAM IDM|SD-INDRAMAYU-28[628112266521]
|olivia cell sliyeg|81312217774|Blok PLN Rt 01 Rw 04 Kel Sliyeg|Sliyeg|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Dapur pulsa cikedung|81312464441|Blok Cikedung Rt 12 Rw 02 Kel Cikedung|Cikedung|Sf Rahmat Jtb|SD-INDRAMAYU-28[628112266521]
|Nairah Cell KdkBunder|81222363335|Jl jayalaksana Blok Soakan|Kedokanbunder|Sf Naudy Idm|SD-INDRAMAYU-28[628112266521]
|Aulia Kertasemaya|81312216662|Ds.Tenajar Lor RT.09/01 Kertasemaya|Kertasmaya|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Gibran 2 Cell|81312455530||Kertasmaya|Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Dafa Jtb|81312217771|Ds.Sliyeg Blok Kecamatan RT.15/04||Sf Amrin Jtb|SD-INDRAMAYU-28[628112266521]
|Dinar Bangodua|81312217773|blok wanasara rt 003 rw 001 kelurahan wa|Bangodua|Sf Wasdirah Jtb|SD-INDRAMAYU-28[628112266521]
|Lisa Cell lohbener|81312227775|DS PAMAYAHAN RT/RW 014/004|LOHBENER|SF NOVAL IDM|SD-INDRAMAYU-28[628112266521]
|Dinda Cell segeran|81312227776|DS SEGERAN BLOK SIPUKANG RT/RW 016/008|JUNTINYUAT|SF HERI IDM|SD-INDRAMAYU-28[628112266521]
|Fauzan jati barang|81312217775|gang bunder ds ujungaris rt 04 rw 03|widasari|SF Sugeng Jtb|SD-INDRAMAYU-28[628112266521]
|Bintang Losarang|81312233398|Blok Karang Gandok rt 008 rw 002 desa kr|losarang|Sf Imam Jtb|SD-INDRAMAYU-28[628112266521]
|POWER Jatibarang|81312215558|Jl mayor dasuki rt 039 rw 005|Jatibarang|Sf Samsuri Jtb|SD-INDRAMAYU-28[628112266521]
|Berdikari cell 2|81312236662|ds dermayu rt/rw 005/002|sindang|SF TASMURIH IDM|SD-INDRAMAYU-28[628112266521]
